idx,threshold,set,source,label_true,label_pred,cost_usd,tokens,genre
208,0.95,matched,encoder,neutral,neutral,0.0,0,travel
209,0.95,matched,encoder,neutral,neutral,0.0,0,government
210,0.95,matched,encoder,entailment,entailment,0.0,0,travel
211,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
212,0.95,matched,encoder,entailment,neutral,0.0,0,government
213,0.95,matched,encoder,entailment,neutral,0.0,0,slate
214,0.95,matched,encoder,neutral,neutral,0.0,0,slate
215,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
216,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
217,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
218,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
219,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
220,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
221,0.95,matched,api,neutral,neutral,0.0003225,126,telephone
222,0.95,matched,encoder,neutral,neutral,0.0,0,government
223,0.95,matched,encoder,entailment,entailment,0.0,0,travel
224,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
225,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
226,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
227,0.95,matched,encoder,neutral,contradiction,0.0,0,telephone
228,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
229,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
230,0.95,matched,encoder,neutral,contradiction,0.0,0,telephone
231,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
232,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
233,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
234,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
235,0.95,matched,encoder,neutral,neutral,0.0,0,government
236,0.95,matched,api,neutral,neutral,0.0003175,124,slate
237,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
238,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
239,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
240,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
241,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
242,0.95,matched,encoder,entailment,entailment,0.0,0,government
243,0.95,matched,encoder,neutral,neutral,0.0,0,government
244,0.95,matched,encoder,entailment,entailment,0.0,0,government
245,0.95,matched,encoder,entailment,entailment,0.0,0,government
246,0.95,matched,encoder,entailment,entailment,0.0,0,government
247,0.95,matched,encoder,neutral,neutral,0.0,0,travel
248,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
249,0.95,matched,encoder,contradiction,neutral,0.0,0,travel
250,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
251,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
252,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
253,0.95,matched,encoder,entailment,entailment,0.0,0,government
254,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
255,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
256,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
257,0.95,matched,api,entailment,entailment,0.0003975,150,telephone
258,0.95,matched,encoder,neutral,neutral,0.0,0,travel
259,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
260,0.95,matched,encoder,entailment,neutral,0.0,0,fiction
261,0.95,matched,encoder,neutral,contradiction,0.0,0,travel
262,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
263,0.95,matched,encoder,neutral,neutral,0.0,0,travel
264,0.95,matched,encoder,neutral,contradiction,0.0,0,government
265,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
266,0.95,matched,encoder,entailment,entailment,0.0,0,slate
267,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
268,0.95,matched,encoder,neutral,contradiction,0.0,0,travel
269,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
270,0.95,matched,encoder,neutral,neutral,0.0,0,slate
271,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
272,0.95,matched,encoder,entailment,entailment,0.0,0,slate
273,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
274,0.95,matched,encoder,entailment,entailment,0.0,0,slate
275,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
276,0.95,matched,encoder,neutral,neutral,0.0,0,travel
277,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
278,0.95,matched,api,contradiction,contradiction,0.0004075,154,travel
279,0.95,matched,encoder,entailment,entailment,0.0,0,government
280,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
281,0.95,matched,encoder,contradiction,neutral,0.0,0,slate
282,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
283,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
284,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
285,0.95,matched,encoder,entailment,neutral,0.0,0,travel
286,0.95,matched,encoder,neutral,neutral,0.0,0,travel
287,0.95,matched,encoder,entailment,entailment,0.0,0,travel
288,0.95,matched,encoder,entailment,entailment,0.0,0,slate
289,0.95,matched,encoder,neutral,neutral,0.0,0,government
290,0.95,matched,encoder,entailment,entailment,0.0,0,travel
291,0.95,matched,encoder,entailment,entailment,0.0,0,slate
292,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
293,0.95,matched,encoder,entailment,entailment,0.0,0,government
294,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
295,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
296,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
297,0.95,matched,encoder,entailment,entailment,0.0,0,government
298,0.95,matched,encoder,neutral,neutral,0.0,0,government
299,0.95,matched,encoder,neutral,neutral,0.0,0,slate
300,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
301,0.95,matched,encoder,neutral,neutral,0.0,0,government
302,0.95,matched,encoder,neutral,entailment,0.0,0,travel
303,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
304,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
305,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
306,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
307,0.95,matched,encoder,neutral,neutral,0.0,0,government
308,0.95,matched,encoder,entailment,entailment,0.0,0,travel
309,0.95,matched,encoder,neutral,neutral,0.0,0,travel
310,0.95,matched,encoder,neutral,contradiction,0.0,0,fiction
311,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
312,0.95,matched,encoder,neutral,neutral,0.0,0,slate
313,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
314,0.95,matched,encoder,entailment,entailment,0.0,0,slate
315,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
316,0.95,matched,encoder,entailment,entailment,0.0,0,government
317,0.95,matched,encoder,neutral,neutral,0.0,0,travel
318,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
319,0.95,matched,encoder,entailment,entailment,0.0,0,government
320,0.95,matched,encoder,contradiction,neutral,0.0,0,fiction
321,0.95,matched,api,entailment,neutral,0.0003625,142,government
322,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
323,0.95,matched,encoder,entailment,entailment,0.0,0,slate
324,0.95,matched,encoder,neutral,neutral,0.0,0,slate
325,0.95,matched,encoder,entailment,entailment,0.0,0,slate
326,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
327,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
328,0.95,matched,encoder,neutral,neutral,0.0,0,government
329,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
330,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
331,0.95,matched,encoder,contradiction,neutral,0.0,0,telephone
332,0.95,matched,encoder,entailment,entailment,0.0,0,slate
333,0.95,matched,encoder,entailment,entailment,0.0,0,slate
334,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
335,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
336,0.95,matched,encoder,neutral,contradiction,0.0,0,fiction
337,0.95,matched,encoder,entailment,entailment,0.0,0,government
338,0.95,matched,encoder,entailment,entailment,0.0,0,slate
339,0.95,matched,encoder,contradiction,neutral,0.0,0,travel
340,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
341,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
342,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
343,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
344,0.95,matched,encoder,neutral,entailment,0.0,0,telephone
345,0.95,matched,encoder,entailment,entailment,0.0,0,government
346,0.95,matched,api,neutral,neutral,0.00047,185,travel
347,0.95,matched,encoder,entailment,entailment,0.0,0,slate
348,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
349,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
350,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
351,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
352,0.95,matched,encoder,entailment,entailment,0.0,0,government
353,0.95,matched,encoder,entailment,neutral,0.0,0,telephone
354,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
355,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
356,0.95,matched,encoder,entailment,entailment,0.0,0,travel
357,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
358,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
359,0.95,matched,encoder,entailment,entailment,0.0,0,travel
360,0.95,matched,encoder,entailment,entailment,0.0,0,government
361,0.95,matched,encoder,contradiction,neutral,0.0,0,fiction
362,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
363,0.95,matched,encoder,entailment,entailment,0.0,0,travel
364,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
365,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
366,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
367,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
368,0.95,matched,encoder,entailment,entailment,0.0,0,government
369,0.95,matched,api,contradiction,neutral,0.0003475,136,telephone
370,0.95,matched,encoder,neutral,neutral,0.0,0,slate
371,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
372,0.95,matched,encoder,entailment,entailment,0.0,0,travel
373,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
374,0.95,matched,encoder,neutral,neutral,0.0,0,government
375,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
376,0.95,matched,encoder,entailment,entailment,0.0,0,slate
377,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
378,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
379,0.95,matched,encoder,entailment,entailment,0.0,0,travel
380,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
381,0.95,matched,api,entailment,entailment,0.0003325,124,fiction
382,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
383,0.95,matched,encoder,entailment,entailment,0.0,0,government
384,0.95,matched,api,neutral,contradiction,0.0003725,140,travel
385,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
386,0.95,matched,encoder,neutral,neutral,0.0,0,slate
387,0.95,matched,encoder,entailment,entailment,0.0,0,government
388,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
389,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
390,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
391,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
392,0.95,matched,encoder,neutral,neutral,0.0,0,government
393,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
394,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
395,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
396,0.95,matched,encoder,entailment,entailment,0.0,0,travel
397,0.95,matched,encoder,neutral,neutral,0.0,0,government
398,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
399,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
400,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
401,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
402,0.95,matched,encoder,entailment,entailment,0.0,0,government
403,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
404,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
405,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
406,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
407,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
408,0.95,matched,encoder,neutral,neutral,0.0,0,slate
409,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
410,0.95,matched,encoder,neutral,neutral,0.0,0,travel
411,0.95,matched,encoder,neutral,neutral,0.0,0,government
412,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
413,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
414,0.95,matched,api,neutral,contradiction,0.000335,125,slate
415,0.95,matched,encoder,entailment,entailment,0.0,0,government
416,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
417,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
418,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
419,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
420,0.95,matched,encoder,neutral,neutral,0.0,0,slate
421,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
422,0.95,matched,encoder,entailment,neutral,0.0,0,telephone
423,0.95,matched,encoder,entailment,contradiction,0.0,0,slate
424,0.95,matched,encoder,neutral,neutral,0.0,0,government
425,0.95,matched,encoder,entailment,entailment,0.0,0,government
426,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
427,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
428,0.95,matched,encoder,entailment,entailment,0.0,0,travel
429,0.95,matched,encoder,neutral,neutral,0.0,0,government
430,0.95,matched,encoder,entailment,entailment,0.0,0,government
431,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
432,0.95,matched,encoder,neutral,neutral,0.0,0,travel
433,0.95,matched,encoder,neutral,neutral,0.0,0,government
434,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
435,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
436,0.95,matched,encoder,entailment,entailment,0.0,0,government
437,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
438,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
439,0.95,matched,encoder,entailment,entailment,0.0,0,government
440,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
441,0.95,matched,api,neutral,neutral,0.000315,123,government
442,0.95,matched,api,neutral,contradiction,0.0003875,146,slate
443,0.95,matched,encoder,neutral,neutral,0.0,0,travel
444,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
445,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
446,0.95,matched,encoder,neutral,neutral,0.0,0,slate
447,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
448,0.95,matched,encoder,neutral,neutral,0.0,0,slate
449,0.95,matched,encoder,entailment,entailment,0.0,0,government
450,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
451,0.95,matched,encoder,entailment,entailment,0.0,0,slate
452,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
453,0.95,matched,encoder,neutral,neutral,0.0,0,slate
454,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
455,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
456,0.95,matched,encoder,neutral,neutral,0.0,0,government
457,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
458,0.95,matched,encoder,neutral,neutral,0.0,0,travel
459,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
460,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
461,0.95,matched,encoder,entailment,entailment,0.0,0,slate
462,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
463,0.95,matched,encoder,entailment,entailment,0.0,0,travel
464,0.95,matched,encoder,neutral,neutral,0.0,0,slate
465,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
466,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
467,0.95,matched,encoder,entailment,entailment,0.0,0,travel
468,0.95,matched,encoder,entailment,entailment,0.0,0,government
469,0.95,matched,encoder,neutral,neutral,0.0,0,travel
470,0.95,matched,encoder,entailment,neutral,0.0,0,slate
471,0.95,matched,encoder,entailment,entailment,0.0,0,slate
472,0.95,matched,encoder,entailment,neutral,0.0,0,fiction
473,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
474,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
475,0.95,matched,encoder,neutral,neutral,0.0,0,travel
476,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
477,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
478,0.95,matched,encoder,entailment,entailment,0.0,0,government
479,0.95,matched,encoder,entailment,neutral,0.0,0,telephone
480,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
481,0.95,matched,encoder,entailment,entailment,0.0,0,travel
482,0.95,matched,encoder,neutral,neutral,0.0,0,travel
483,0.95,matched,encoder,entailment,entailment,0.0,0,government
484,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
485,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
486,0.95,matched,encoder,entailment,entailment,0.0,0,slate
487,0.95,matched,encoder,neutral,neutral,0.0,0,slate
488,0.95,matched,encoder,neutral,neutral,0.0,0,travel
489,0.95,matched,encoder,neutral,neutral,0.0,0,travel
490,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
491,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
492,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
493,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
494,0.95,matched,encoder,entailment,entailment,0.0,0,slate
495,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
496,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
497,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
498,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
499,0.95,matched,encoder,neutral,neutral,0.0,0,government
500,0.95,matched,encoder,entailment,entailment,0.0,0,travel
501,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
502,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
503,0.95,matched,encoder,entailment,entailment,0.0,0,slate
504,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
505,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
506,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
507,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
508,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
509,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
510,0.95,matched,encoder,contradiction,neutral,0.0,0,travel
511,0.95,matched,encoder,neutral,contradiction,0.0,0,slate
512,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
513,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
514,0.95,matched,encoder,neutral,neutral,0.0,0,travel
515,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
516,0.95,matched,encoder,entailment,entailment,0.0,0,slate
517,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
518,0.95,matched,encoder,neutral,neutral,0.0,0,slate
519,0.95,matched,encoder,entailment,entailment,0.0,0,slate
520,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
521,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
522,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
523,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
524,0.95,matched,encoder,neutral,neutral,0.0,0,travel
525,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
526,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
527,0.95,matched,encoder,entailment,entailment,0.0,0,travel
528,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
529,0.95,matched,encoder,entailment,entailment,0.0,0,slate
530,0.95,matched,encoder,neutral,neutral,0.0,0,travel
531,0.95,matched,encoder,neutral,neutral,0.0,0,government
532,0.95,matched,encoder,neutral,neutral,0.0,0,slate
533,0.95,matched,encoder,neutral,neutral,0.0,0,travel
534,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
535,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
536,0.95,matched,encoder,entailment,entailment,0.0,0,travel
537,0.95,matched,encoder,entailment,entailment,0.0,0,slate
538,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
539,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
540,0.95,matched,encoder,entailment,entailment,0.0,0,slate
541,0.95,matched,encoder,entailment,entailment,0.0,0,government
542,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
543,0.95,matched,encoder,entailment,entailment,0.0,0,government
544,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
545,0.95,matched,encoder,entailment,entailment,0.0,0,travel
546,0.95,matched,encoder,entailment,entailment,0.0,0,slate
547,0.95,matched,api,neutral,contradiction,0.00033,123,fiction
548,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
549,0.95,matched,api,entailment,entailment,0.0003625,136,government
550,0.95,matched,encoder,neutral,neutral,0.0,0,travel
551,0.95,matched,api,entailment,entailment,0.0003725,140,travel
552,0.95,matched,encoder,entailment,neutral,0.0,0,fiction
553,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
554,0.95,matched,encoder,neutral,neutral,0.0,0,travel
555,0.95,matched,encoder,neutral,neutral,0.0,0,government
556,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
557,0.95,matched,encoder,neutral,neutral,0.0,0,slate
558,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
559,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
560,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
561,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
562,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
563,0.95,matched,encoder,entailment,entailment,0.0,0,travel
564,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
565,0.95,matched,encoder,entailment,entailment,0.0,0,slate
566,0.95,matched,encoder,neutral,neutral,0.0,0,government
567,0.95,matched,encoder,neutral,neutral,0.0,0,government
568,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
569,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
570,0.95,matched,encoder,neutral,entailment,0.0,0,slate
571,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
572,0.95,matched,api,entailment,entailment,0.000335,125,fiction
573,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
574,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
575,0.95,matched,encoder,neutral,neutral,0.0,0,government
576,0.95,matched,encoder,entailment,entailment,0.0,0,slate
577,0.95,matched,encoder,neutral,neutral,0.0,0,travel
578,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
579,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
580,0.95,matched,encoder,contradiction,neutral,0.0,0,government
581,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
582,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
583,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
584,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
585,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
586,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
587,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
588,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
589,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
590,0.95,matched,encoder,entailment,entailment,0.0,0,travel
591,0.95,matched,encoder,entailment,entailment,0.0,0,travel
592,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
593,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
594,0.95,matched,encoder,neutral,neutral,0.0,0,travel
595,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
596,0.95,matched,encoder,entailment,entailment,0.0,0,government
597,0.95,matched,encoder,entailment,entailment,0.0,0,travel
598,0.95,matched,encoder,neutral,contradiction,0.0,0,travel
599,0.95,matched,api,contradiction,contradiction,0.0003525,132,slate
600,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
601,0.95,matched,encoder,neutral,neutral,0.0,0,government
602,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
603,0.95,matched,encoder,neutral,neutral,0.0,0,travel
604,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
605,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
606,0.95,matched,encoder,entailment,entailment,0.0,0,government
607,0.95,matched,encoder,neutral,neutral,0.0,0,government
608,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
609,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
610,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
611,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
612,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
613,0.95,matched,api,entailment,neutral,0.0003025,118,fiction
614,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
615,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
616,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
617,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
618,0.95,matched,encoder,neutral,neutral,0.0,0,government
619,0.95,matched,encoder,entailment,entailment,0.0,0,government
620,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
621,0.95,matched,encoder,entailment,neutral,0.0,0,government
622,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
623,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
624,0.95,matched,encoder,neutral,entailment,0.0,0,slate
625,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
626,0.95,matched,encoder,neutral,neutral,0.0,0,slate
627,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
628,0.95,matched,encoder,entailment,entailment,0.0,0,slate
629,0.95,matched,encoder,contradiction,neutral,0.0,0,slate
630,0.95,matched,encoder,entailment,entailment,0.0,0,slate
631,0.95,matched,encoder,entailment,entailment,0.0,0,travel
632,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
633,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
634,0.95,matched,encoder,neutral,contradiction,0.0,0,government
635,0.95,matched,encoder,entailment,entailment,0.0,0,slate
636,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
637,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
638,0.95,matched,encoder,contradiction,neutral,0.0,0,government
639,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
640,0.95,matched,encoder,neutral,neutral,0.0,0,government
641,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
642,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
643,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
644,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
645,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
646,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
647,0.95,matched,encoder,entailment,entailment,0.0,0,slate
648,0.95,matched,encoder,entailment,entailment,0.0,0,travel
649,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
650,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
651,0.95,matched,api,entailment,entailment,0.0003625,136,slate
652,0.95,matched,encoder,entailment,entailment,0.0,0,travel
653,0.95,matched,encoder,entailment,entailment,0.0,0,government
654,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
655,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
656,0.95,matched,encoder,entailment,neutral,0.0,0,telephone
657,0.95,matched,encoder,contradiction,neutral,0.0,0,travel
658,0.95,matched,encoder,neutral,neutral,0.0,0,travel
659,0.95,matched,encoder,entailment,entailment,0.0,0,slate
660,0.95,matched,encoder,entailment,entailment,0.0,0,travel
