idx,prompt,model,set,premise,hypothesis,genre,label_true,predicted_label,raw_response,prompt_tokens,completion_tokens,total_tokens,cost_usd,reasoning_tokens
136,P1_zero_shot,gpt5,matched,"So unlike people who are fortunate enough to be able to afford attorneys and can go to another lawyer, our clients are simply lost in the legal system if they cannot get access to it from us.",Our clients can barely afford our legal assistance.,government,entailment,neutral,neutral,85,522,607,0.02173,512
137,P1_zero_shot,gpt5,matched,"Little is recorded about this group, but they were probably the ancestors of the Gododdin, whose feats are told in a seventh-century Old Welsh manuscript.",Gododdin's deeds were never written down because it was to be passed down only orally. ,travel,contradiction,contradiction,contradiction,88,140,228,0.00648,128
138,P1_zero_shot,gpt5,matched,Beyond the facade there are cavernous empty rooms.,The rooms are preserved how they historically looked.,travel,neutral,neutral,neutral,56,138,194,0.0060799999999999995,128
139,P1_zero_shot,gpt5,matched,Economic growth also depends on education to enhance the knowledge and skills of the nation's work,Economic growth has been increase quickly in recent years as knowledge is being spread faster and more efficiently.,government,neutral,neutral,neutral,73,138,211,0.0062499999999999995,128
140,P1_zero_shot,gpt5,matched,Reports on attestation engagements should state that the engagement was made in accordance with generally accepted government auditing standards.,"To prevent fines, attestation engagements must have proof that they comply with government auditing standards.",government,neutral,neutral,neutral,76,266,342,0.0114,256
141,P1_zero_shot,gpt5,matched,those little kids don't understand it,Those young children can't comprehend it. ,telephone,entailment,entailment,entailment,52,76,128,0.0035600000000000002,64
142,P1_zero_shot,gpt5,matched,These adaptations are not uniformly valued.,Adaptions are always valued ,government,contradiction,contradiction,contradiction,50,140,190,0.0060999999999999995,128
143,P1_zero_shot,gpt5,matched,"Thus, recent evidence suggests that by not including an estimate of reductions in short-term mortality due to changes in ambient ozone, both the Base and Alternative Estimates may underestimate the benefits of implementation of the Clear Skies Act.",Recent findings say that Base and Alternative estimates may not quite see all of the benefits of the Clear Skies Act.,government,entailment,entailment,entailment,103,332,435,0.01431,320
144,P1_zero_shot,gpt5,matched,paid back down it uh,I paid off the balance.,telephone,neutral,neutral,neutral,49,202,251,0.008570000000000001,192
145,P1_zero_shot,gpt5,matched,Other examples of cumulative case studies come from two international agencies.,There are examples of cumulative case studies.,government,entailment,entailment,entailment,57,76,133,0.0036100000000000004,64
146,P1_zero_shot,gpt5,matched,"I leap!"" And, in very truth, run and leap he did, gambolling wildly down the stretch of lawn outside the long window. ","The man yelled that he would sit down, and sit down he did.",fiction,contradiction,neutral,neutral,82,394,476,0.01658,384
147,P1_zero_shot,gpt5,matched,yeah yeah uh-huh yeah we we saw that one uh we find that uh that uh if you can get into those dollar movies you know they're uh they're a dollar and a half what is it dollar and a quarter dollar and a half now,You can get it at the dollar movies.,telephone,neutral,neutral,neutral,95,266,361,0.01159,256
148,P1_zero_shot,gpt5,matched,[Requires free registration.,Registration is only one of the requirements. ,slate,neutral,neutral,neutral,51,330,381,0.01371,320
149,P1_zero_shot,gpt5,matched,Never know where they won't turn up next. ,Everyone knows where they will turn up next.,fiction,contradiction,contradiction,contradiction,56,1100,1156,0.044559999999999995,1088
150,P1_zero_shot,gpt5,matched,"Rightly or wrongly, America is seen as globalization's prime mover and head cheerleader and will be blamed for its excesses until we start paying official attention to them.",America alone is responsible for the excesses of the globalization movement. ,slate,neutral,neutral,neutral,85,266,351,0.01149,256
151,P1_zero_shot,gpt5,matched,Where lies the real Japan?,There is a question where the real Japan lies.,travel,entailment,entailment,entailment,53,204,257,0.00869,192
152,P1_zero_shot,gpt5,matched,The story of the technology business gets spiced up because the reality is so bland.,Reality is so bland that the technology business gets spiced up.,slate,entailment,neutral,neutral,67,586,653,0.02411,576
153,P1_zero_shot,gpt5,matched,there's certain times of the year of course that uh that it probably wouldn't do very well because of the temperature and stuff but but uh the right time of year it works pretty good,"At the right time of year, this paint is great.",telephone,neutral,neutral,neutral,85,330,415,0.01405,320
154,P1_zero_shot,gpt5,matched,"But when the cushion is spent in a year or two, or when the next recession arrives, the disintermediating voters will find themselves playing the roles of budget analysts and tax wonks.",The cushion will likely be spent in under two years.,slate,entailment,neutral,neutral,87,1162,1249,0.04735,1152
155,P1_zero_shot,gpt5,matched,Candle grease? ,It was not candle grease.,fiction,contradiction,neutral,neutral,47,138,185,0.00599,128
156,P1_zero_shot,gpt5,matched,"Even if auditors do not follow such other standards and methodologies, they may still serve as a useful source of guidance to auditors in planning their work under GAGAS.",GAGAS requires strict compliance for auditors to follow.,government,neutral,neutral,neutral,81,586,667,0.02425,576
157,P1_zero_shot,gpt5,matched,Possibly no other country has had such a turbulent history.,The country's history has been turbulent.,travel,entailment,entailment,entailment,55,2444,2499,0.09831,2432
158,P1_zero_shot,gpt5,matched,REESTIMATE -Refers to estimates of the subsidy costs performed subsequent to their initial estimates made at the time of a loan's disbursement.,Reestimate is a term that doesn't deal with estimates.,government,contradiction,contradiction,contradiction,78,76,154,0.00382,64
159,P1_zero_shot,gpt5,matched,The large scale production of entertainment films is a phenomenon well worth seeing several times.,Watching the impressive production of entertainment skills is something worth seeing many times.,travel,entailment,neutral,neutral,67,394,461,0.01643,384
160,P1_zero_shot,gpt5,matched,yeah yeah so it's interesting to talk to somebody from that general vicinity,Conversing to someone in the area is interesting.,telephone,entailment,neutral,neutral,61,1546,1607,0.06245,1536
161,P1_zero_shot,gpt5,matched,"At least they're getting stoned first, I rationalized.","It's awful that they get stoned first, I argued. ",slate,contradiction,contradiction,contradiction,62,716,778,0.029259999999999998,704
162,P1_zero_shot,gpt5,matched,They would burn to the ground by morning.,They would not burn to the ground by morning.,fiction,contradiction,contradiction,contradiction,56,12,68,0.00104,0
163,P1_zero_shot,gpt5,matched,"Improvements in architecture, regaining intimate space and scale and all the rest, won't disguise the ugliness of advertising the local bank, Chevy dealer, and chain retailer as a backdrop for baseball.","Baseball should be about the sport, not advertisements.",slate,neutral,neutral,neutral,85,330,415,0.01405,320
164,P1_zero_shot,gpt5,matched,"However, the specific approaches to executing those principles tended to differ among the various sectors.",Specific approaches to each principle is different in each sector.,government,entailment,neutral,neutral,65,586,651,0.02409,576
165,P1_zero_shot,gpt5,matched,The following are examples of how agencies engaged employee unions.,"Agencies can engage employee unions, for example:",government,entailment,entailment,entailment,57,332,389,0.01385,320
166,P1_zero_shot,gpt5,matched,"Gordon, Robert J. Does the 'New Economy' Measure Up to the Great Inventions of the Past.",There were great inventions in the past.,government,entailment,entailment,entailment,67,460,527,0.01907,448
167,P1_zero_shot,gpt5,matched,"And if, as ultimately happened, no settlement resulted, we could shrug our shoulders, say, 'Hey, we tried,' and act like unsuccessful brokers to an honorable peace.",Neither side is actually interested in a settlement at this time.,slate,neutral,neutral,neutral,84,330,414,0.01404,320
168,P1_zero_shot,gpt5,matched,Their rights have been the source of conflicts in the central government.,Their rights have been an area of turmoil within the central government.,travel,entailment,entailment,entailment,63,268,331,0.01135,256
169,P1_zero_shot,gpt5,matched,"Clearly, the press has done a lousy job with its focus on behavior such as infidelity or drug use that most people don't care about.",The press has done a great job of covering hot-button issues people want to learn about.,slate,contradiction,contradiction,contradiction,83,204,287,0.008990000000000001,192
170,P1_zero_shot,gpt5,matched,Two aromatic aniseed drinks are also produced locally.,The aniseed drinks have a good smell to them.,travel,entailment,entailment,entailment,60,460,520,0.019,448
171,P1_zero_shot,gpt5,matched,"In some cases, members initially participated because of an existing trust relationship with individual leaders or sponsors, and it was a challenge to keep them returning until they saw value in participating and had built trust with other members.",The trust members built themselves was more important than the trust they made with the leaders.,government,neutral,neutral,neutral,96,330,426,0.01416,320
172,P1_zero_shot,gpt5,matched,"The activities included in the Unified Agenda are, in general, those expected to have a regulatory action within the next 12 months, although agencies may include activities with an even longer time frame.",Most of the activities taken under the regulatory actions have been longer that 12 months.,government,neutral,neutral,neutral,92,1290,1382,0.05252,1280
173,P1_zero_shot,gpt5,matched,Pick up a map from the tourist office here and ask about walking tours.,The people at the tourist office are friendly and well-informed.,travel,neutral,neutral,neutral,64,138,202,0.00616,128
174,P1_zero_shot,gpt5,matched,"Also, the final rule is not intended to have any retroactive effect and administrative procedures must be exhausted prior to any judicial challenge to the provisions of the rule.",The final rule isn't meant to have a retroactive effect but only affect legislation in the next year.,government,neutral,neutral,neutral,89,266,355,0.01153,256
