idx,prompt,set,premise,hypothesis,genre,label_true,predicted_label,raw_response,prompt_tokens,completion_tokens,total_tokens,cost_usd
128,P1_zero_shot,mismatched,The international environment for Bin Ladin's efforts was ideal.,The environment internationally for Bin Ladin's efforts was just right.,nineeleven,entailment,entailment,entailment,63,3,66,0.0001875
129,P1_zero_shot,mismatched,"It seems silly to separate Gruy?¨re the cheese from Gruy?¨re the place in Switzerland whence it comes' indeed, the latter is not even an entry in the geographical sections of either dictionary.",The Gruy and the cheese and important to separate,verbatim,contradiction,contradiction,Contradiction,93,3,96,0.0002625
130,P1_zero_shot,mismatched,"The law school's 5,900 alumni are a distinguished group.","The 5,900 alumni of the law school have many accolades.",letters,neutral,neutral,Neutral,65,1,66,0.0001725
131,P1_zero_shot,mismatched,I'll pass that along over here.,I will pass any information along to relay the message as there are still other families looking for their loved one. ,nineeleven,neutral,neutral,Neutral,68,1,69,0.00018
132,P1_zero_shot,mismatched,So I liked that.,"I liked that, so what?",facetoface,neutral,neutral,neutral,50,1,51,0.000135
133,P1_zero_shot,mismatched,"Um, well I know it was before I was five, probably, I know at least four and I'm sure she read to me before that.",I am certain that she read to me but I can't pinpoint the exact age. ,facetoface,entailment,entailment,Entailment,84,3,87,0.00024
134,P1_zero_shot,mismatched,"These capacities, in turn, ease the task of establishing an intersubjective connection, and that connection provides the platform for the creation of additional  zones,  enabling children to master complex, culturally adaptive skills.",These capacities make it easier for children to master more complex cultural skills.,oup,entailment,neutral,Neutral,94,1,95,0.000245
135,P1_zero_shot,mismatched,I've read several of his books both fiction and non-fiction books.,I've never read any of his books. ,facetoface,contradiction,contradiction,Contradiction,60,3,63,0.0001799999999999
136,P1_zero_shot,mismatched,"Yet a tension exists between its desire to provide customers with a changing variety of apparel fashions and the need to increase its capacity to replenish a higher percentage of products, thereby taking advantage of its expertise in logistics.",It is hard to determine if old products should be filled or new products purchased.,oup,neutral,neutral,Neutral,95,1,96,0.0002475
137,P1_zero_shot,mismatched,My cousin's.,My cousin is over there.,facetoface,neutral,neutral,Neutral,48,1,49,0.00013
138,P1_zero_shot,mismatched,"If you have any questions, please feel free to give us a call at 638-3360.",Do not contact us if you have a question,letters,contradiction,contradiction,contradiction,69,3,72,0.0002025
139,P1_zero_shot,mismatched,"As we prepare for all the events this fall, we are also looking into the future with the preparations for a new facility for the professional art school, administrative offices, faculty studios, a library and a contemporary gallery.",The preparations for the fall events include considerations of the future.,letters,entailment,entailment,Entailment,93,3,96,0.0002625
140,P1_zero_shot,mismatched,"At 10:02, the communicators in the shelter began receiving reports from the Secret Service of an inbound aircraft-presumably hijacked-heading toward Washington.",A hijacked airplane was headed toward Washington at 10 am.,nineeleven,entailment,neutral,Neutral,82,1,83,0.000215
141,P1_zero_shot,mismatched,A carpenter.,A basketball coach.,facetoface,contradiction,neutral,Neutral,45,1,46,0.0001225
142,P1_zero_shot,mismatched,"Campbell held that the ancient mythologies and religions are allegorical and that there was no real distinction between gods and goddesses, who were given sexual identity when in human form only to make them more meaningful.",Ancient mythologies are literal. ,verbatim,contradiction,contradiction,Contradiction,87,3,90,0.0002475
143,P1_zero_shot,mismatched,"We uh, we would run our safety drills at the elementary school.",We didn't typically go to the Elementary School.,facetoface,contradiction,contradiction,Contradiction,61,3,64,0.0001825
144,P1_zero_shot,mismatched,"Notice how, for the biological side of brain development to go forward, appropriate stimulation is essential while formation of neural connections is at its peak.",The biological side of brain development depends on neural connections being formed in utero.,oup,neutral,neutral,Neutral,82,1,83,0.000215
145,P1_zero_shot,mismatched,"Others are from families that are struggling to provide a healthy, happy environment but don't have the resources to make it possible.",Some families do not have the resources to provide a healthy environment.,letters,entailment,entailment,Entailment,75,3,78,0.0002175
146,P1_zero_shot,mismatched,"The flight had taken off just as American 11 was being hijacked, and at 8:42 the United 175 flight crew completed their report on a suspicious transmission overheard from another plane (which turned out to have been Flight 11) just after takeoff.",The aircrew knew that there was something suspicious.,nineeleven,entailment,entailment,entailment,103,3,106,0.0002875
147,P1_zero_shot,mismatched,"I'll twist him, sir.",I'll turn him around in circles.,verbatim,neutral,neutral,Neutral,51,1,52,0.0001375
148,P1_zero_shot,mismatched,"Lower-level officials improvised-for example, the FAA's Boston Center bypassed the chain of command and directly contacted NEADS after the first hijacking.",The chain of command was circumvented when the FAA's Boston Center contacted NEADS directly.,nineeleven,entailment,entailment,Entailment,86,3,89,0.000245
149,P1_zero_shot,mismatched,"The reason, Robinson and Godbey suggest, is that our pace of life is faster.", Robinson and Godbey say our pace is fast compared to int he 1950's.,oup,neutral,neutral,Neutral,77,1,78,0.0002025
150,P1_zero_shot,mismatched,I cannot overemphasize the importance of your support.,I believe your support is negligible at best.,letters,contradiction,contradiction,Contradiction,59,3,62,0.0001775
151,P1_zero_shot,mismatched,I couldn't have done it.,Oh I could have done it if I wanted to.,facetoface,contradiction,contradiction,Contradiction,55,3,58,0.0001675
152,P1_zero_shot,mismatched,"It is a pivotal time in the life of a young girl-when small changes in her behavior, or the choices she makes, can affect her future.","If young girls get on the wrong track, only 10% return to a stable life style.",letters,neutral,neutral,Neutral,89,1,90,0.0002324999999999
153,P1_zero_shot,mismatched,"This chapter also describes a new approach to production and sourcing strategies, one that balances traditional and short-cycle production lines.",This is the longest chapter in the entire book.,oup,neutral,neutral,Neutral,71,1,72,0.0001875
154,P1_zero_shot,mismatched,The Annual Appeal is one of two Girl Scout initiatives you will hear about in 1996.,There are no initiatives for 1996 from the Girl Scouts. ,letters,contradiction,contradiction,Contradiction,71,3,74,0.0002075
155,P1_zero_shot,mismatched,West side of Charlotte.,Charlotte's western side.,facetoface,entailment,entailment,Entailment,48,3,51,0.00015
156,P1_zero_shot,mismatched,"Leaving the British official who twice searched his luggage none the wiser, he managed by meticulous observation to memorize the principal features of the power loom well enough to produce his own version of it on his return to Boston.",He failed at retaining the information in his head but managed to build a rough prototype of the power loom anyway.,oup,contradiction,contradiction,Contradiction,102,3,105,0.000285
157,P1_zero_shot,mismatched,"Daddy's, daddy's a builder right?",Father is not a builder.,facetoface,contradiction,contradiction,contradiction,53,3,56,0.0001625
158,P1_zero_shot,mismatched,Yet our roots go much deeper.,Yet our roots reach the deepest.,letters,neutral,neutral,Neutral,52,1,53,0.00014
159,P1_zero_shot,mismatched,Retail buyers of old grappled with this problem as they do today.,The same problem was faced by retail buyers in old times.,oup,entailment,entailment,Entailment,64,3,67,0.00019
160,P1_zero_shot,mismatched,An endowed chair will greatly benefit the IU School of Dentistry in recruiting and retaining outstanding faculty.,An endowed chair will help in recruiting as well as help us with our murder-suicide program. ,letters,neutral,neutral,neutral,76,1,77,0.0002
161,P1_zero_shot,mismatched,It will provide the flexibility IUPUI needs that state appropriations cannot.,IUPUI has tried to get the appropriations from state before.,letters,neutral,neutral,Neutral,67,1,68,0.0001775
162,P1_zero_shot,mismatched,It scarcely needs pointing out that the British usage was not brought about by any sense of justice toward women but by the apparent fact that the people in Britain are not quite as uptight about usage as the Americans.,"The British did it out of a sense of justice, knowing women were being wronged. ",verbatim,contradiction,contradiction,Contradiction,99,3,102,0.0002775
163,P1_zero_shot,mismatched,"At first, children find it difficult to distinguish words and other mental symbols from the objects and actions to which they refer.",Children cannot always easily distinguish words and other mental symbols from objects and actions.,oup,entailment,entailment,Entailment,77,3,80,0.0002225
164,P1_zero_shot,mismatched,"At some point between 9:16 and 9:26, Barbara Olson called her husband, Ted Olson, the solicitor general of the United States.",Ted Olson has been solicitor general for 5 years.,nineeleven,neutral,neutral,Neutral,80,1,81,0.00021
165,P1_zero_shot,mismatched,"About this time, Card, the lead Secret Service agent, the President's military aide, and the pilot were conferring on a possible destination for Air Force One.",There were no plans to fly anywhere.,nineeleven,contradiction,contradiction,contradiction,79,3,82,0.0002275
